"key","total","isna","num.isna","pct"
"Get Along",2609,FALSE,2559,98.0835569183595
"Get Along",2609,TRUE,50,1.91644308164048
"Grand Children",2609,FALSE,2604,99.8083556918359
"Grand Children",2609,TRUE,5,0.191644308164048
"Grandparent",2609,FALSE,2571,98.5435032579532
"Grandparent",2609,TRUE,38,1.45649674204676
"Have an Advanced Directive",2609,FALSE,2514,96.3587581448831
"Have an Advanced Directive",2609,TRUE,95,3.6412418551169
"Heal Professionals",2609,FALSE,2590,99.2717516289766
"Heal Professionals",2609,TRUE,19,0.728248371023381
"Health Info Discription",2609,FALSE,73,2.79800689919509
"Health Info Discription",2609,TRUE,2536,97.2019931008049
"Health Insurance",2609,FALSE,2588,99.195093905711
"Health Insurance",2609,TRUE,21,0.804906094289
"Health Website",2609,FALSE,2590,99.2717516289766
"Health Website",2609,TRUE,19,0.728248371023381
"Healthy Diet",2609,FALSE,2592,99.3484093522422
"Healthy Diet",2609,TRUE,17,0.651590647757762
"Heart Disease",2609,FALSE,2476,94.9022614028363
"Heart Disease",2609,TRUE,133,5.09773859716366
"Helpful Community",2609,FALSE,2563,98.2368723648908
"Helpful Community",2609,TRUE,46,1.76312763510924
"Helpful Family",2609,FALSE,2566,98.3518589497892
"Helpful Family",2609,TRUE,43,1.64814105021081
"Helpful Friends",2609,FALSE,2573,98.6201609812189
"Helpful Friends",2609,TRUE,36,1.37983901878114
"Hepatitis",2609,FALSE,2519,96.5504024530471
"Hepatitis",2609,TRUE,90,3.44959754695286
"Home Phone",2609,FALSE,2544,97.5086239938674
"Home Phone",2609,TRUE,65,2.49137600613262
"Homemaker",2609,FALSE,2602,99.7316979685703
"Homemaker",2609,TRUE,7,0.268302031429667
"Household Size",2609,FALSE,2592,99.3484093522422
"Household Size",2609,TRUE,17,0.651590647757762
"Housing",2609,FALSE,2571,98.5435032579532
"Housing",2609,TRUE,38,1.45649674204676
"Housing (Other)",2609,FALSE,44,1.68646991184362
"Housing (Other)",2609,TRUE,2565,98.3135300881564
"Hygiene Assistance",2609,FALSE,2587,99.1567650440782
"Hygiene Assistance",2609,TRUE,22,0.843234955921809
"Hypertension",2609,FALSE,2583,99.003449597547
"Hypertension",2609,TRUE,26,0.996550402453047
"Identify Ethnically",2609,FALSE,2574,98.6584898428517
"Identify Ethnically",2609,TRUE,35,1.34151015714833
"Income",2609,FALSE,2406,92.2192410885397
"Income",2609,TRUE,203,7.78075891146033
"Informed",2609,FALSE,2538,97.2786508240705
"Informed",2609,TRUE,71,2.72134917592948
"Interpretation (Medical)",2609,FALSE,2584,99.0417784591798
"Interpretation (Medical)",2609,TRUE,25,0.958221540820238
"Kidney Problem",2609,FALSE,2513,96.3204292832503
"Kidney Problem",2609,TRUE,96,3.67957071674971
"Knowledge",2609,FALSE,2570,98.5051743963204
"Knowledge",2609,TRUE,39,1.49482560367957
"Language",2609,FALSE,2607,99.9233422767344
"Language",2609,TRUE,2,0.076657723265619
"Language Barrier (AD)",2609,FALSE,2526,96.8187044844768
"Language Barrier (AD)",2609,TRUE,83,3.18129551552319
"Libraries",2609,FALSE,2557,98.0068991950939
"Libraries",2609,TRUE,52,1.99310080490609
"Library Internet Acess",2609,FALSE,2564,98.2752012265236
"Library Internet Acess",2609,TRUE,45,1.72479877347643
"Literature",2609,FALSE,2559,98.0835569183595
"Literature",2609,TRUE,50,1.91644308164048
"Loyalty",2609,FALSE,2565,98.3135300881564
"Loyalty",2609,TRUE,44,1.68646991184362
"Marital Status",2609,FALSE,2591,99.3100804906094
"Marital Status",2609,TRUE,18,0.689919509390571
"Mobile Apps",2609,FALSE,2590,99.2717516289766
"Mobile Apps",2609,TRUE,19,0.728248371023381
"Mobile Devices",2609,FALSE,2527,96.8570333461096
"Mobile Devices",2609,TRUE,82,3.14296665389038
"No One",2609,FALSE,2604,99.8083556918359
"No One",2609,TRUE,5,0.191644308164048
"Nursing Home",2609,FALSE,2550,97.7385971636642
"Nursing Home",2609,TRUE,59,2.26140283633576
"Nursing Home (AD)",2609,FALSE,2491,95.4771943273285
"Nursing Home (AD)",2609,TRUE,118,4.52280567267152
"Occupation",2609,FALSE,1814,69.5285550019164
"Occupation",2609,TRUE,795,30.4714449980836
"Occupation Other",2609,FALSE,232,8.89229589881181
"Occupation Other",2609,TRUE,2377,91.1077041011882
"Online Communities",2609,FALSE,2590,99.2717516289766
"Online Communities",2609,TRUE,19,0.728248371023381
"Other (City-based)",2609,FALSE,2556,97.9685703334611
"Other (City-based)",2609,TRUE,53,2.0314296665389
"Other (Non-city-based Ethnic)",2609,FALSE,2556,97.9685703334611
"Other (Non-city-based Ethnic)",2609,TRUE,53,2.0314296665389
"Other (Non-city-based General)",2609,FALSE,2555,97.9302414718283
"Other (Non-city-based General)",2609,TRUE,54,2.06975852817171
"Other Description",2609,FALSE,37,1.41816788041395
"Other Description",2609,TRUE,2572,98.581832119586
"Other Description (City-based)",2609,FALSE,24,0.919892679187428
"Other Description (City-based)",2609,TRUE,2585,99.0801073208126
"Other Description (Non-city-based Ethnic)",2609,FALSE,18,0.689919509390571
"Other Description (Non-city-based Ethnic)",2609,TRUE,2591,99.3100804906094
"Other Description (Non-city-based General)",2609,FALSE,14,0.536604062859333
"Other Description (Non-city-based General)",2609,TRUE,2595,99.4633959371407
"Other Employement",2609,FALSE,2572,98.581832119586
"Other Employement",2609,TRUE,37,1.41816788041395
"Other Employment Description",2609,FALSE,16,0.613261786124952
"Other Employment Description",2609,TRUE,2593,99.386738213875
"Other Relative",2609,FALSE,2552,97.8152548869299
"Other Relative",2609,TRUE,57,2.18474511307014
"Other Transportation",2609,FALSE,2573,98.6201609812189
"Other Transportation",2609,TRUE,36,1.37983901878114
"Other Transportation Description",2609,FALSE,2,0.076657723265619
"Other Transportation Description",2609,TRUE,2607,99.9233422767344
"Other...17",2609,FALSE,2560,98.1218857799923
"Other...17",2609,TRUE,49,1.87811422000767
"Other...89",2609,FALSE,2586,99.1184361824454
"Other...89",2609,TRUE,23,0.881563817554619
"Paper (City-based)",2609,FALSE,2559,98.0835569183595
"Paper (City-based)",2609,TRUE,50,1.91644308164048
"Paper (Non-city-based Ethnic)",2609,FALSE,2557,98.0068991950939
"Paper (Non-city-based Ethnic)",2609,TRUE,52,1.99310080490609
"Paper (Non-city-based General)",2609,FALSE,2557,98.0068991950939
"Paper (Non-city-based General)",2609,TRUE,52,1.99310080490609
"Parent",2609,FALSE,2604,99.8083556918359
"Parent",2609,TRUE,5,0.191644308164048
"Parks and Recs",2609,FALSE,2567,98.390187811422
"Parks and Recs",2609,TRUE,42,1.609812188578
"Part Time Employment",2609,FALSE,2602,99.7316979685703
"Part Time Employment",2609,TRUE,7,0.268302031429667
"People (City-based)",2609,FALSE,2559,98.0835569183595
"People (City-based)",2609,TRUE,50,1.91644308164048
"People (Non-city-based Ethnic)",2609,FALSE,2557,98.0068991950939
"People (Non-city-based Ethnic)",2609,TRUE,52,1.99310080490609
"People (Non-city-based General)",2609,FALSE,2557,98.0068991950939
"People (Non-city-based General)",2609,TRUE,52,1.99310080490609
"Personal Car",2609,FALSE,2582,98.9651207359141
"Personal Car",2609,TRUE,27,1.03487926408586
"Physical Check-up",2609,FALSE,2573,98.6201609812189
"Physical Check-up",2609,TRUE,36,1.37983901878114
"Place to Live",2609,FALSE,2575,98.6968187044845
"Place to Live",2609,TRUE,34,1.30318129551552
"Place to Retire",2609,FALSE,2549,97.7002683020314
"Place to Retire",2609,TRUE,60,2.29973169796857
"Place to Work",2609,FALSE,2559,98.0835569183595
"Place to Work",2609,TRUE,50,1.91644308164048
"Plan (AD)",2609,FALSE,2556,97.9685703334611
"Plan (AD)",2609,TRUE,53,2.0314296665389
"Preferance",2609,FALSE,2546,97.585281717133
"Preferance",2609,TRUE,63,2.414718282867
"Preference",2609,FALSE,2552,97.8152548869299
"Preference",2609,TRUE,57,2.18474511307014
"Preferred Type",2609,FALSE,2050,78.5741663472595
"Preferred Type",2609,TRUE,559,21.4258336527405
"Present Health",2609,FALSE,2599,99.6167113836719
"Present Health",2609,TRUE,10,0.383288616328095
"Present Mental Health",2609,FALSE,2596,99.5017247987735
"Present Mental Health",2609,TRUE,13,0.498275201226524
"Present Oral Health",2609,FALSE,2593,99.386738213875
"Present Oral Health",2609,TRUE,16,0.613261786124952
"Prevention",2609,FALSE,2556,97.9685703334611
"Prevention",2609,TRUE,53,2.0314296665389
"Primary Care",2609,FALSE,2571,98.5435032579532
"Primary Care",2609,TRUE,38,1.45649674204676
"Primary Language",2609,FALSE,2584,99.0417784591798
"Primary Language",2609,TRUE,25,0.958221540820238
"Psychiatrist",2609,FALSE,2518,96.5120735914143
"Psychiatrist",2609,TRUE,91,3.48792640858566
"Public Computer",2609,FALSE,2552,97.8152548869299
"Public Computer",2609,TRUE,57,2.18474511307014
"Public Meeting",2609,FALSE,2545,97.5469528555002
"Public Meeting",2609,TRUE,64,2.45304714449981
"Public Safety",2609,FALSE,2562,98.198543503258
"Public Safety",2609,TRUE,47,1.80145649674205
"Public Transportation",2609,FALSE,2582,98.9651207359141
"Public Transportation",2609,TRUE,27,1.03487926408586
"Quality of Life",2609,FALSE,2565,98.3135300881564
"Quality of Life",2609,TRUE,44,1.68646991184362
"Quality of Service",2609,FALSE,2561,98.1602146416251
"Quality of Service",2609,TRUE,48,1.83978535837486
"Qualtiy of Life",2609,FALSE,2563,98.2368723648908
"Qualtiy of Life",2609,TRUE,46,1.76312763510924
"Raising Children",2609,FALSE,2560,98.1218857799923
"Raising Children",2609,TRUE,49,1.87811422000767
"Recovery",2609,FALSE,2556,97.9685703334611
"Recovery",2609,TRUE,53,2.0314296665389
"Recycle",2609,FALSE,2576,98.7351475661173
"Recycle",2609,TRUE,33,1.26485243388271
"Regular Exercise",2609,FALSE,2596,99.5017247987735
"Regular Exercise",2609,TRUE,13,0.498275201226524
"Religion",2609,FALSE,2587,99.1567650440782
"Religion",2609,TRUE,22,0.843234955921809
"Religion Other",2609,FALSE,41,1.57148332694519
"Religion Other",2609,TRUE,2568,98.4285166730548
"Religious Attendance",2609,FALSE,2557,98.0068991950939
"Religious Attendance",2609,TRUE,52,1.99310080490609
"Religious Importance",2609,FALSE,2535,97.1636642391721
"Religious Importance",2609,TRUE,74,2.8363357608279
"Religious Leader",2609,FALSE,2570,98.5051743963204
"Religious Leader",2609,TRUE,39,1.49482560367957
"Residency",2609,FALSE,2451,93.9440398620161
"Residency",2609,TRUE,158,6.0559601379839
"Retired",2609,FALSE,2602,99.7316979685703
"Retired",2609,TRUE,7,0.268302031429667
"Safety",2609,FALSE,2564,98.2752012265236
"Safety",2609,TRUE,45,1.72479877347643
"Satisfaction",2609,FALSE,1935,74.1663472594864
"Satisfaction",2609,TRUE,674,25.8336527405136
"Satisfaction With Housing.",2609,FALSE,2568,98.4285166730548
"Satisfaction With Housing.",2609,TRUE,41,1.57148332694519
"Satisfied With Life 1",2609,FALSE,2559,98.0835569183595
"Satisfied With Life 1",2609,TRUE,50,1.91644308164048
"Satisfied With Life 2",2609,FALSE,2563,98.2368723648908
"Satisfied With Life 2",2609,TRUE,46,1.76312763510924
"See Family",2609,FALSE,2573,98.6201609812189
"See Family",2609,TRUE,36,1.37983901878114
"See Friends",2609,FALSE,2576,98.7351475661173
"See Friends",2609,TRUE,33,1.26485243388271
"Self Employed Full Time",2609,FALSE,2488,95.36220774243
"Self Employed Full Time",2609,TRUE,121,4.63779225756995
"Self Employed Part Time",2609,FALSE,2533,97.0870065159065
"Self Employed Part Time",2609,TRUE,76,2.91299348409352
"Services (AD)",2609,FALSE,2508,96.1287849750862
"Services (AD)",2609,TRUE,101,3.87121502491376
"Shame",2609,FALSE,2574,98.6584898428517
"Shame",2609,TRUE,35,1.34151015714833
"Similar Values",2609,FALSE,2569,98.4668455346876
"Similar Values",2609,TRUE,40,1.53315446531238
"Small Business",2609,FALSE,2553,97.8535837485627
"Small Business",2609,TRUE,56,2.14641625143733
"Small Businesses",2609,FALSE,2508,96.1287849750862
"Small Businesses",2609,TRUE,101,3.87121502491376
"Smoke Detector",2609,FALSE,2577,98.7734764277501
"Smoke Detector",2609,TRUE,32,1.2265235722499
"Smoking",2609,FALSE,2590,99.2717516289766
"Smoking",2609,TRUE,19,0.728248371023381
"Social Networks",2609,FALSE,2590,99.2717516289766
"Social Networks",2609,TRUE,19,0.728248371023381
"Social Networks (City-based)",2609,FALSE,2558,98.0452280567267
"Social Networks (City-based)",2609,TRUE,51,1.95477194327328
"Social Networks (Non-city-based Ethnic)",2609,FALSE,2557,98.0068991950939
"Social Networks (Non-city-based Ethnic)",2609,TRUE,52,1.99310080490609
"Social Networks (Non-city-based General)",2609,FALSE,2557,98.0068991950939
"Social Networks (Non-city-based General)",2609,TRUE,52,1.99310080490609
"Social Services",2609,FALSE,2559,98.0835569183595
"Social Services",2609,TRUE,50,1.91644308164048
"Spend Time Together",2609,FALSE,2572,98.581832119586
"Spend Time Together",2609,TRUE,37,1.41816788041395
"Spouse",2609,FALSE,2604,99.8083556918359
"Spouse",2609,TRUE,5,0.191644308164048
"Status of Ownership",2609,FALSE,2565,98.3135300881564
"Status of Ownership",2609,TRUE,44,1.68646991184362
"Status of Ownership (Other)",2609,FALSE,35,1.34151015714833
"Status of Ownership (Other)",2609,TRUE,2574,98.6584898428517
"Stroke",2609,FALSE,2539,97.3169796857033
"Stroke",2609,TRUE,70,2.68302031429667
"Student",2609,FALSE,2601,99.6933691069375
"Student",2609,TRUE,8,0.306630893062476
"Successful Family",2609,FALSE,2570,98.5051743963204
"Successful Family",2609,TRUE,39,1.49482560367957
"Superstition",2609,FALSE,2523,96.7037178995784
"Superstition",2609,TRUE,86,3.29628210042162
"Survey ID",2609,FALSE,2609,100
"Therapist/Counselor",2609,FALSE,2486,95.2855500191644
"Therapist/Counselor",2609,TRUE,123,4.71444998083557
"Togetherness",2609,FALSE,2566,98.3518589497892
"Togetherness",2609,TRUE,43,1.64814105021081
"Traffic",2609,FALSE,2568,98.4285166730548
"Traffic",2609,TRUE,41,1.57148332694519
"Transportation (Medical)",2609,FALSE,2582,98.9651207359141
"Transportation (Medical)",2609,TRUE,27,1.03487926408586
"Treatment",2609,FALSE,2564,98.2752012265236
"Treatment",2609,TRUE,45,1.72479877347643
"Trust",2609,FALSE,2571,98.5435032579532
"Trust",2609,TRUE,38,1.45649674204676
"TV/Radio (City-based)",2609,FALSE,2559,98.0835569183595
"TV/Radio (City-based)",2609,TRUE,50,1.91644308164048
"TV/Radio (Non-city-based Ethnic)",2609,FALSE,2557,98.0068991950939
"TV/Radio (Non-city-based Ethnic)",2609,TRUE,52,1.99310080490609
"TV/Radio (Non-city-based General)",2609,FALSE,2557,98.0068991950939
"TV/Radio (Non-city-based General)",2609,TRUE,52,1.99310080490609
"Unemployed",2609,FALSE,2479,95.0172479877348
"Unemployed",2609,TRUE,130,4.98275201226524
"Unmet Dental Needs",2609,FALSE,2569,98.4668455346876
"Unmet Dental Needs",2609,TRUE,40,1.53315446531238
"Unmet Health Need",2609,FALSE,2582,98.9651207359141
"Unmet Health Need",2609,TRUE,27,1.03487926408586
"Urgentcare",2609,FALSE,2552,97.8152548869299
"Urgentcare",2609,TRUE,57,2.18474511307014
"US Born",2609,FALSE,2592,99.3484093522422
"US Born",2609,TRUE,17,0.651590647757762
"users",2609,FALSE,2572,98.581832119586
"users",2609,TRUE,37,1.41816788041395
"Visit Frequency",2609,FALSE,2559,98.0835569183595
"Visit Frequency",2609,TRUE,50,1.91644308164048
"Walking",2609,FALSE,2582,98.9651207359141
"Walking",2609,TRUE,27,1.03487926408586
"Weakness",2609,FALSE,2576,98.7351475661173
"Weakness",2609,TRUE,33,1.26485243388271
"Website (City-based)",2609,FALSE,2559,98.0835569183595
"Website (City-based)",2609,TRUE,50,1.91644308164048
"Website (Non-city-based Ethnic)",2609,FALSE,2557,98.0068991950939
"Website (Non-city-based Ethnic)",2609,TRUE,52,1.99310080490609
"Website (Non-city-based General)",2609,FALSE,2557,98.0068991950939
"Website (Non-city-based General)",2609,TRUE,52,1.99310080490609
